Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
6.75,0.108148913,95.6752,958.752,0.8708395145419316,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
19.0,0.112893408,131.0626,524.6504,1.4585769516828655,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
10.8,0.0824812,191.6504,2492.7552,0.8740008611072049,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.5,0.022093019,195.9452,2348.9424,0.9310779196641861,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.195,0.117484834,158.5578,2406.867,0.999069745996416,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.5,0.050968725699999995,84.654,1211.756,0.7692307692307693,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.615,0.091971856,251.6408,6008.1792,0.8747287948448433,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.8,0.159394437,105.6938,214.3876,1.5315372017426938,38,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20.2,0.039469737,155.163,782.315,0.8765344975935776,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
20.5,0.036344721,122.3756,2544.6876,1.0047208871309847,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
15.0,0.071312064,125.7362,3020.0688,0.9288589853165117,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.3,0.05271592,189.653,569.259,0.9260469293268859,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.2,0.019064377,238.2248,3555.372,0.9310779255560355,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.68,0.153177941,85.2224,1278.336,0.8782920660928837,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.43,0.016701209888888888,195.3768,1576.6144,0.9,16,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.25,0.113497001,253.4724,755.0172,0.922115521675148,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.0,0.107186944,181.9634,3453.5046,1.0031395388831053,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5.905,0.04572322,222.1456,5747.1856,0.9264873160950615,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.8,0.02426524,114.0492,3938.8728,0.9942317204659429,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14.1,0.117091213,197.9084,992.042,1.5250621172406689,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
18.7,0.026174636,127.102,3415.554,0.8671457930409445,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14.85,0.009930514,157.463,2503.408,0.9288590164038697,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.3,0.043777415,192.9846,6114.7072,0.9294568269446861,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.25,0.101980245,54.3956,873.5296,0.8765027679272944,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20.1,0.077892365,59.3536,918.804,0.9570280745231582,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.8549999999999995,0.073562475,217.6482,3285.723,0.8549787967769114,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15.5,0.100277876,196.8768,7094.7648,0.9251308188794342,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
17.35,0.020676141,80.6618,1208.427,0.9304989497652747,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
19.7,0.07753654,180.866,3235.788,0.8672149514407598,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12.15,0.1512492071,224.4404,5626.01,0.9090909090909092,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.935,0.040410039,52.9298,539.298,0.8796766239578889,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.47,0.15277077,214.4218,4274.436,0.9957663789082393,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
14.3,0.126924095,87.2224,3494.1184,0.870492876546715,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10.65,0.024107056,56.6272,447.4176,0.8763482277350726,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
14.7,0.072284689,49.8034,631.8442,0.9294568204911882,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.51,0.10423592,111.7544,2460.7968,1.003139539928212,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9.3,0.042530668,125.5388,2848.2924,0.9275067555400792,16,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
20.0,0.051702257,125.8678,763.0068,0.87498476742559,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
14.85,0.054142088,124.1072,1837.608,1.0047208973177404,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.895,0.060017128,230.8642,4414.9198,0.9327072080091573,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.785,0.020618957,153.0656,4170.5712,1.0010959083220683,21,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9.895,0.048738014,262.1278,3904.917,0.9344762855990881,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.5,0.032924463,107.2938,2143.876,0.8760887679272106,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.6,0.056191301,53.2982,736.3748,1.0010958953615694,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.63,0.054443762,184.6582,185.7582,1.614810581053073,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.2,0.035497039,216.7824,436.7648,1.4641166830874521,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
11.8,0.170141787,116.7834,2303.668,0.9982383506193079,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
18.85,0.036037952,58.4562,711.0744,0.9990697574745786,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.15,0.074729835,183.795,549.285,1.5315371964571574,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.5,0.074496043,251.9724,2516.724,1.001771506573191,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20.85,0.032421521,181.666,1438.128,0.9209752135922405,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.765,0.082178616,37.0164,540.6296,0.9241603434478681,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.93,0.071538243,44.5086,1249.0408,0.9348909818190312,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
10.8,0.097937252,98.9042,4960.21,0.8704928824197552,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
