Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
7.5,0.096806008,56.2588,OUT018,687.1056,1.1702326932022429,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.35,0.03382933,196.9426,OUT045,2768.3964,1.0295805113683807,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19.25,0.102349519,52.7956,OUT017,928.1252,0.8796766148142439,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.325,0.1065376495,55.8298,OUT035,485.3682,1.0,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
17.5,0.052434201,103.999,OUT035,1857.582,1.036521752465749,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11.3,0.066406853,259.7962,OUT027,5697.9164,0.9942317118150564,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10.695,0.087272074,153.7972,OUT017,2025.3636,1.0425818867962386,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.07,0.164006137,113.2834,OUT019,575.917,1.7995044942564464,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7.72,0.122015744,121.744,OUT018,2277.036,0.9334195309559054,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16.0,0.099290166,214.0902,OUT049,1486.7314,1.0294303556352742,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.3,0.0554758454,191.153,OUT035,1707.777,1.0,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.0,0.120965853,55.8614,OUT019,110.5228,1.8000222700312734,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.0,0.038925251,34.919,OUT046,476.047,0.9222899056097752,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.2,0.086352403,149.8734,OUT019,445.4202,1.5113318086578633,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.675,0.023492524,155.5288,OUT035,1414.1592,0.9988808442880502,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18.25,0.075620262,123.8046,OUT017,3486.1288,1.004720896357805,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.25,0.072952298,76.0986,OUT049,623.1888,0.9310779380017744,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.765,0.082012293,37.5164,OUT046,656.4788,0.9222899162213586,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.65,0.047197936,114.1202,OUT013,3488.1262,1.1230181432043571,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
15.6,0.117574554,75.667,OUT017,1301.639,0.879676615239523,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
18.2,0.162960415,43.5086,OUT013,1070.6064,1.283650268841486,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.15,0.131443921,189.1872,OUT027,5294.4416,0.9942317078208925,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.97,0.029381254,172.0422,OUT018,5690.5926,1.0,14,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
20.2,0.129983688,93.0462,OUT019,185.0924,1.857400551143611,38,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.85,0.07871426,37.2506,OUT045,493.3578,0.8765027660940233,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.75,0.041740624,98.3042,OUT019,198.4084,2.031620093781937,38,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
17.7,0.041163522,80.8276,OUT017,1868.2348,0.9597230731726074,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.55,0.060587738,156.8288,OUT019,471.3864,1.5315372004090235,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.21,0.008782561,119.8414,OUT045,1340.2554,0.9315179247410867,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19.25,0.034693175,140.1496,OUT035,1552.6456,0.9221155077740194,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.75,0.018148152222222224,153.0024,OUT035,2428.8384,1.0,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.8,0.047178116,99.4016,OUT035,2428.8384,0.9294568274196695,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.395,0.031199028,159.4604,OUT013,316.9208,0.8740008636798245,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
10.695,0.127108578,120.744,OUT027,2756.412,0.8704928793012563,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
16.1,0.02404980188888889,98.441,OUT017,868.869,1.0,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
14.15,0.183879453,82.9276,OUT045,1705.7796,1.0010958910307148,21,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.63,0.104445322,167.25,OUT018,1830.95,0.8782920653549132,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.15,0.037955309,62.8826,OUT049,710.4086,0.9600687403115864,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.7,0.065689432,149.7366,OUT010,151.1366,1.5560143929404404,25,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
15.6,0.063081713,125.7704,OUT010,250.3408,1.4641166668020185,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
14.0,0.023831558,103.1332,OUT018,1948.1308,0.9260469444840604,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19.0,0.129226104,190.5872,OUT013,1890.872,1.0358550563953635,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7.895,0.0945493,102.6332,OUT035,1640.5312,1.141756849244609,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.06,0.02060989766666667,232.7326,OUT018,3696.5216,1.0,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
11.5,0.173867958,128.8652,OUT045,1291.652,1.1741718816241538,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5.635,0.103693024,149.905,OUT018,2546.685,1.1766673699281178,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.035,0.14113846,155.0998,OUT013,3691.1952,0.8740008641952774,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.78,0.014584584,146.3102,OUT045,2187.153,0.8765027823942642,21,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.27,0.071064499,114.4518,OUT035,1366.2216,0.9221155264337323,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.5,0.079713576,101.3332,OUT046,1537.998,0.9296326068835071,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.695,0.086764795,156.7972,OUT035,3427.5384,1.036521759281083,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11.0,0.133352623,219.7798,OUT049,2644.5576,0.9310779365413747,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.855,0.161516894,37.0848,OUT035,447.4176,1.284104713820528,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.395,0.109075742,42.9112,OUT035,426.112,0.9221155216137401,19,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
17.25,0.107258822,40.1822,OUT045,510.6686,1.1446194199902762,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.0,0.039090105,148.4418,OUT045,4119.9704,0.9315179206980835,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.85,0.06823032,121.044,OUT018,1557.972,1.003139535987031,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
